area_type,location,size,total_sqft,bath,balcony,price
2,178,26,600.0,6.0,2.0,138.0
1,1054,16,1553.0,3.0,3.0,68.0
1,419,13,920.0,2.0,2.0,26.0
1,604,16,1740.0,3.0,3.0,120.0
1,889,16,1855.0,3.0,2.0,145.0
1,731,16,1724.0,3.0,1.0,146.0
1,160,13,1020.0,2.0,2.0,60.0
2,208,24,1000.0,4.0,2.0,150.0
1,1179,16,1250.0,2.0,1.0,50.0
1,1033,16,1450.0,3.0,2.0,75.0
1,1159,13,1200.0,2.0,2.0,80.0
0,506,13,1140.0,2.0,2.0,58.0
2,542,22,900.0,5.0,2.0,110.0
1,220,0,550.0,1.0,1.0,16.0
1,216,16,1450.0,3.0,1.0,44.0
2,606,13,1500.0,2.6926096474673513,1.5843757375501535,25.49
1,664,13,700.0,2.0,1.0,35.07
2,1252,17,1200.0,3.0,1.0,56.0
1,1261,13,1050.0,2.0,1.0,45.0
1,1089,16,1600.0,3.0,3.0,69.0
1,216,16,1625.0,2.0,3.0,75.0
1,1245,13,1492.0,2.0,2.0,65.0
1,1252,18,2856.0,5.0,0.0,157.5
1,1039,16,1489.0,2.0,3.0,82.0
1,658,16,1560.0,2.0,2.0,62.38
1,506,13,1140.0,2.0,2.0,42.0
1,753,16,1431.0,3.0,2.0,65.0
1,757,16,1682.0,3.0,1.0,114.0
1,914,13,1198.0,2.0,1.0,86.26
2,901,17,3664.0,3.0,2.0,325.0
1,1039,16,1550.0,2.0,2.0,69.75
1,702,13,1026.0,2.0,1.0,45.0
0,518,16,1260.0,2.0,2.0,52.0
2,1082,14,690.0,2.0,0.0,42.0
1,1039,0,539.0,1.0,1.0,45.0
0,1037,19,1200.0,4.0,1.0,85.0
0,152,17,2400.0,3.0,3.0,120.0
1,1159,13,1200.0,2.0,2.0,79.55
2,731,19,2500.0,5.0,2.0,350.0
1,1039,16,1186.0,2.0,2.0,40.0
1,1148,13,1039.0,2.0,2.0,39.5
2,776,19,1500.0,5.0,3.0,233.0
2,466,22,1500.0,4.0,1.0,100.0
1,786,16,2520.0,3.0,2.0,150.0
0,277,13,1225.0,2.0,2.0,66.5
0,269,13,1350.0,2.0,2.0,72.0
1,1240,13,1030.0,2.0,2.0,300.0
0,1252,16,1550.0,2.0,2.0,49.6
1,530,16,1490.0,3.0,2.0,79.0
1,275,16,1520.0,3.0,2.0,111.0
2,1252,19,4100.0,4.0,1.5843757375501535,550.0
0,364,16,1391.0,2.0,3.0,64.5
1,964,13,1200.0,2.0,2.0,50.0
2,632,19,1200.0,4.0,2.0,86.0
2,25,22,2500.0,6.0,3.0,500.0
1,1261,13,1322.0,2.0,2.0,80.0
1,1252,16,2173.0,3.0,2.0,128.0
1,1039,13,1200.0,2.0,2.0,75.0
1,1159,13,1200.0,2.0,2.0,47.0
1,837,13,1170.0,2.0,2.0,65.0
1,841,13,1125.0,2.0,2.0,45.56
1,365,0,698.5,1.0,0.0,28.57
1,1056,13,1250.0,2.0,2.0,90.0
1,304,13,1025.0,2.0,2.0,27.68
1,1261,16,1075.0,2.0,2.0,36.0
1,525,16,1900.0,2.0,2.0,190.0
0,1252,16,1435.0,3.0,2.0,45.0
1,422,13,1175.0,2.0,2.0,64.98
1,628,16,1464.0,3.0,2.0,56.0
0,387,13,900.0,2.0,1.0,33.0
1,422,0,585.0,1.0,1.0,21.0
2,606,19,3170.0,5.0,2.0,230.0
1,1064,16,1602.0,2.0,1.0,170.0
1,1148,13,1220.0,2.0,2.0,42.0
1,976,16,2500.0,3.0,3.0,350.0
1,1039,16,2145.0,3.0,3.0,180.0
1,216,13,960.0,2.0,3.0,58.0
1,839,0,907.0,1.0,1.0,38.0
1,896,13,1210.0,2.0,1.0,74.0
2,653,19,900.0,4.0,1.0,150.0
1,608,13,1230.0,2.0,2.0,70.0
1,62,16,1350.0,2.0,1.0,75.0
1,686,13,1150.0,2.0,2.0,58.0
1,1038,16,1404.0,2.0,0.0,53.35
1,889,13,1050.0,2.0,3.0,48.0
2,716,28,1020.0,10.0,0.0,155.0
1,1261,13,1285.0,2.0,2.0,56.0
1,535,13,1018.0,2.0,1.0,50.8
2,542,17,1200.0,3.0,2.0,57.0
1,1039,13,1115.0,2.0,2.0,50.0
1,416,16,1600.0,3.0,3.0,95.0
1,77,13,1480.0,2.0,1.0,80.0
0,702,22,2500.0,7.0,0.0,125.0
0,678,0,480.0,1.0,1.0,25.0
1,98,16,1435.0,3.0,3.0,53.0
0,758,0,450.0,1.0,2.0,60.0
1,155,0,600.0,2.0,0.0,23.0
1,292,16,1590.0,2.0,3.0,85.0
2,542,13,1730.0,2.6926096474673513,1.5843757375501535,28.545
0,853,13,936.0,2.0,0.0,40.2
1,194,13,1181.0,2.0,1.0,75.0
1,688,16,1741.0,3.0,2.0,80.0
1,575,16,1750.0,3.0,1.0,123.0
1,1191,13,1050.0,2.0,2.0,42.7
1,1168,13,1027.0,2.0,1.0,60.0
0,451,13,596.0,2.0,1.0,22.0
0,398,18,3463.0,6.0,0.0,310.0
0,1049,16,1600.0,3.0,2.0,70.0
1,513,18,2790.0,5.0,3.0,198.0
1,1025,13,1000.0,2.0,1.0,60.0
1,1190,13,1120.0,2.0,2.0,44.24
2,607,14,1200.0,2.0,0.0,85.0
1,717,13,1200.0,2.0,2.0,35.0
1,673,16,1570.0,3.0,2.0,110.0
1,713,16,1500.0,3.0,1.0,135.0
0,428,13,1315.0,2.0,2.0,140.0
1,419,13,1140.0,2.0,1.0,33.84
1,194,13,1105.0,2.0,2.0,90.0
0,417,13,1200.0,2.0,1.0,34.65
1,1252,0,905.0,1.0,1.0,62.0
2,494,19,2400.0,4.0,0.0,350.0
1,722,13,1185.0,2.0,1.0,50.0
1,713,13,1083.0,2.0,1.0,100.0
1,999,16,1458.0,3.0,2.0,60.0
1,535,16,1555.0,3.0,2.0,75.0
0,374,13,1200.0,2.0,2.0,45.0
1,1039,13,1308.0,2.0,1.0,58.86
1,721,13,1024.0,2.0,2.0,44.0
1,918,13,1194.0,2.0,2.0,47.0
1,658,16,1450.0,3.0,1.0,75.0
1,1054,16,1639.0,3.0,3.0,120.0
1,1252,16,1870.0,3.0,2.0,138.0
1,522,13,1232.0,2.0,1.0,87.0
1,670,16,1719.0,3.0,1.0,184.0
1,304,13,975.0,2.0,1.0,24.86
1,881,16,2000.0,4.0,1.5843757375501535,130.0
1,584,13,1230.0,2.0,1.0,79.0
2,480,19,1350.0,4.0,2.0,140.0
1,626,13,1076.0,2.0,2.0,67.0
0,727,26,2400.0,7.0,1.0,125.0
1,1197,16,995.0,2.0,2.0,34.82
1,703,16,2120.0,3.0,2.0,177.0
2,672,24,2400.0,7.0,1.5843757375501535,460.0
2,316,24,850.0,6.0,2.0,78.0
1,417,13,1096.0,2.0,2.0,40.55
1,533,13,1107.83,2.0,1.0,41.51
0,302,0,505.0,1.0,0.0,85.0
1,1039,13,1320.0,2.0,2.0,115.0
1,74,16,1431.5,3.0,0.0,72.02
1,1252,13,1320.0,2.0,1.0,99.26
1,1252,16,2901.0,4.0,2.0,190.0
0,433,16,1315.0,2.0,2.0,65.0
1,1182,13,1000.0,2.0,1.0,44.0
1,539,16,1596.0,3.0,3.0,79.8
1,216,16,1750.0,3.0,1.5843757375501535,130.0
2,1252,19,2403.0,4.0,2.0,270.0
1,896,16,1350.0,3.0,2.0,47.25
1,896,18,4062.5,2.6926096474673513,1.5843757375501535,341.0
1,1139,13,1175.0,2.0,2.0,79.0
1,1141,13,921.0,2.0,1.0,29.47
0,786,19,4000.0,4.0,2.0,1100.0
1,1118,16,1713.0,3.0,3.0,125.0
0,570,13,1200.0,2.0,0.0,43.0
0,74,17,1900.0,4.0,1.0,90.0
1,722,16,1664.0,3.0,2.0,68.0
1,267,16,1795.0,3.0,2.0,139.0
0,694,0,600.0,1.0,1.0,19.5
0,530,13,1240.0,2.0,3.0,65.0
1,515,16,1965.0,4.0,2.0,132.0
2,1234,17,600.0,4.0,0.0,99.0
2,1038,19,4111.0,4.0,1.0,370.0
1,422,13,1200.0,2.0,2.0,59.76
1,437,13,1112.0,2.0,3.0,68.0
0,972,16,3000.0,3.0,2.0,60.0
1,773,13,1136.0,2.0,3.0,64.5
1,606,13,914.0,2.0,2.0,55.0
1,928,16,1270.0,2.0,1.0,50.79
1,964,13,1050.0,2.0,2.0,47.25
1,799,16,1385.0,2.0,2.0,68.5
1,816,13,990.0,2.0,3.0,35.0
0,1261,13,845.0,2.0,2.0,43.0
1,1252,13,1485.0,2.0,1.0,96.51
1,658,16,1460.0,2.0,3.0,43.79
1,1148,13,1450.0,2.0,1.0,57.0
0,494,16,1360.0,2.0,1.0,53.0
0,1084,13,1375.0,2.0,3.0,58.0
1,1179,13,1125.0,2.0,1.0,48.0
1,194,0,720.0,1.0,1.0,60.0
1,72,16,1460.0,2.0,2.0,100.0
0,475,13,1107.0,2.0,2.0,40.0
0,809,13,1158.0,2.0,3.0,75.0
1,1260,13,800.0,1.0,1.0,30.0
2,1049,30,600.0,9.0,1.5843757375501535,90.0
1,252,16,1760.0,3.0,2.0,128.0
2,860,19,3200.0,4.0,2.0,200.0
2,486,14,600.0,3.0,2.0,145.0
0,1138,17,1350.0,3.0,1.0,60.0
2,453,24,600.0,6.0,3.0,100.0
0,552,13,1125.0,2.0,1.0,32.49
1,428,16,1706.0,3.0,3.0,154.0
1,177,16,1600.0,3.0,2.0,112.0
1,997,13,1200.0,2.0,0.0,90.0
1,1252,16,1755.0,3.0,3.0,101.0
1,549,13,1200.0,2.0,1.0,50.0
1,169,13,1200.0,2.0,2.0,67.0
1,333,13,1266.67,2.0,0.0,69.0
1,667,16,1800.0,3.0,2.0,90.0
2,1053,17,1200.0,4.0,1.0,275.0
1,41,16,1300.0,3.0,2.0,64.0
2,884,17,800.0,3.0,3.0,60.0
2,1252,19,4800.0,5.0,2.0,550.0
1,837,13,1029.5,2.0,0.0,50.855
1,972,13,1128.0,2.0,2.0,40.0
2,842,14,2000.0,2.0,1.0,160.0
1,914,13,1210.0,2.0,1.0,80.0
1,142,18,2710.0,6.0,2.0,142.0
1,972,13,1151.0,2.0,2.0,39.0
1,976,21,7500.0,8.0,3.0,1700.0
1,491,16,1464.0,3.0,2.0,56.0
1,417,13,1017.0,2.0,2.0,27.0
0,1039,13,920.0,2.0,1.0,40.0
2,493,19,1200.0,3.0,1.0,180.0
2,887,22,1000.0,5.0,2.0,140.0
1,832,16,1750.0,3.0,3.0,86.5
0,358,13,1163.0,2.0,1.0,65.0
1,72,16,1650.0,3.0,3.0,110.0
1,732,16,1800.0,3.0,3.0,95.0
1,292,13,1100.0,2.0,1.0,58.0
0,948,13,1200.0,2.0,2.0,60.0
1,437,16,1410.0,3.0,2.0,65.0
1,232,16,1933.0,3.0,2.0,98.0
1,232,13,1200.0,2.0,2.0,45.6
1,1252,16,1608.0,2.0,3.0,63.0
2,583,19,2679.0,5.0,2.0,280.0
1,534,13,1156.0,2.0,2.0,46.9
2,1136,14,1230.0,2.0,0.0,75.0
1,670,0,770.0,1.0,1.0,43.82
1,139,16,1777.26,3.0,2.0,105.0
1,664,13,1339.0,2.0,2.0,85.0
0,1039,17,3044.0,3.0,2.0,183.0
0,312,13,1080.0,2.0,2.0,44.8
2,388,28,3150.0,5.0,2.0,145.0
2,844,14,2400.0,2.0,2.0,135.0
0,549,16,1450.0,3.0,3.0,72.0
1,716,13,1075.0,2.0,2.0,53.0
1,1039,16,1163.0,2.0,2.0,62.0
0,1138,14,1200.0,2.0,0.0,65.0
2,677,28,1200.0,8.0,1.0,135.0
2,799,19,3090.0,4.0,1.5843757375501535,325.0
0,513,13,1299.0,2.0,1.0,100.0
0,417,13,1130.0,2.0,1.0,32.63
1,493,13,1170.0,2.0,2.0,75.0
1,575,16,2195.0,2.6926096474673513,1.5843757375501535,152.0
1,1261,18,2600.0,4.0,3.0,175.0
1,626,13,1140.0,2.0,1.0,43.32
1,664,16,1900.0,3.0,3.0,125.0
0,271,13,1090.0,2.0,1.0,31.48
1,417,13,1110.0,2.0,1.0,39.95
1,854,0,705.0,1.0,1.0,57.0
1,489,13,1089.0,2.0,1.0,60.0
2,1301,14,880.0,2.0,1.0,48.0
0,694,13,1080.0,2.0,2.0,32.0
1,1148,13,1093.0,2.0,1.0,68.1
1,203,16,1480.0,3.0,1.0,75.48
1,515,16,1703.0,3.0,2.0,125.0
1,513,13,1200.0,2.0,1.0,60.0
1,799,16,1690.0,3.0,2.0,116.0
1,1261,13,1305.0,2.0,1.0,78.0
1,1141,16,1257.0,2.0,2.0,40.22
1,1110,13,1150.0,2.0,2.0,45.0
1,1109,13,1194.0,2.0,0.0,55.0
0,332,17,2000.0,3.0,1.0,90.0
2,126,17,1500.0,4.0,1.0,99.0
0,238,13,1025.0,2.0,0.0,42.5
0,533,13,980.0,2.0,1.0,38.19
2,539,17,1200.0,2.0,1.0,100.0
1,1252,16,2225.0,3.0,1.0,149.0
1,144,13,1022.0,2.0,2.0,57.0
2,1078,19,882.0,3.0,0.0,72.0
0,869,13,1153.0,2.0,2.0,45.0
1,908,13,1175.0,2.0,2.0,60.0
0,1216,16,1560.0,3.0,3.0,68.0
0,1262,0,650.0,1.0,1.0,17.0
2,1237,17,600.0,3.0,2.0,65.0
1,264,13,1350.0,3.0,2.0,55.0
2,102,14,1200.0,2.0,1.0,76.0
1,1147,13,1200.0,1.0,1.0,54.0
1,304,13,800.0,2.0,1.0,25.0
1,417,18,2093.0,4.0,1.0,104.0
1,1179,16,1320.0,2.0,2.0,55.44
1,216,13,1275.0,2.0,1.0,73.0
1,232,13,1215.0,2.0,2.0,43.13
1,658,13,1130.0,2.0,1.0,45.2
1,232,16,1444.0,2.0,2.0,71.5
1,1225,13,950.0,2.0,2.0,38.0
1,907,13,1000.0,1.0,1.5843757375501535,90.0
1,202,16,1240.0,2.0,2.0,59.52
2,43,19,600.0,4.0,2.0,125.0
1,518,13,1231.0,2.0,2.0,50.0
1,242,13,1300.0,2.0,1.0,120.0
1,1267,16,1713.0,3.0,2.0,110.0
1,707,13,1200.0,2.0,1.0,53.33
0,1039,17,3004.0,4.0,1.5843757375501535,158.0
0,1093,16,1310.0,2.0,0.0,46.0
1,589,13,790.0,2.0,1.0,49.5
1,713,16,1744.0,3.0,1.0,200.0
1,111,16,1605.0,3.0,2.0,100.0
1,1252,13,1250.0,2.0,2.0,82.0
1,786,16,2476.0,3.0,3.0,337.0
0,1115,16,1260.0,2.0,2.0,76.0
1,976,16,1615.0,3.0,1.0,175.0
1,1261,13,1180.0,2.0,1.0,56.0
1,1179,16,1255.0,2.0,2.0,50.19
1,417,13,1025.0,2.0,1.0,53.9
1,1039,16,1877.0,4.0,2.0,150.0
0,745,16,1649.0,3.0,2.0,150.0
2,60,30,2600.0,12.0,1.5843757375501535,675.0
0,518,22,2500.0,5.0,2.0,125.0
0,391,16,1542.0,3.0,2.0,98.0
1,1153,13,1418.0,2.0,2.0,105.0
0,1042,13,1012.0,2.0,0.0,42.0
2,304,14,1200.0,2.0,1.0,65.0
1,1039,13,1115.0,2.0,2.0,43.0
1,474,16,1680.0,4.0,3.0,95.0
1,896,13,1171.0,2.0,2.0,72.0
1,1168,13,1027.0,2.0,1.0,68.62
1,1059,16,1700.0,3.0,3.0,75.0
1,658,13,1090.0,2.0,2.0,38.15
1,522,13,1232.0,2.0,1.0,74.0
1,126,13,766.0,2.0,2.0,28.0
2,203,22,1200.0,5.0,0.0,180.0
1,664,0,525.0,1.0,1.0,27.0
1,536,16,1559.6266939129125,3.0,1.0,109.0
0,575,16,1452.0,2.0,1.0,41.0
1,336,16,1254.0,2.0,1.0,65.0
0,768,22,3600.0,5.0,0.0,110.0
1,664,16,1593.0,3.0,1.0,118.0
1,556,13,1333.0,2.0,2.0,77.27
0,523,17,1100.0,3.0,1.0,110.0
1,972,16,1375.0,2.0,1.0,54.99
1,139,16,1650.0,3.0,3.0,82.0
1,1148,16,1430.0,2.0,2.0,51.48
0,417,13,940.0,2.0,1.0,54.0
1,417,0,435.0,1.0,1.0,21.0
1,232,13,1160.0,2.0,2.0,36.54
1,417,16,1500.0,2.0,1.0,77.5
1,713,16,1890.0,2.0,1.0,100.0
0,405,13,1050.0,2.0,1.0,70.0
2,1084,24,1200.0,6.0,3.0,220.0
1,506,13,1027.0,2.0,2.0,43.0
1,1252,16,1495.0,2.6926096474673513,1.5843757375501535,61.28
2,1054,17,3000.0,4.0,2.0,235.0
1,1168,16,1459.0,2.0,1.0,95.0
1,1261,16,1711.0,3.0,3.0,85.61
1,530,13,1250.0,2.0,2.0,98.0
1,304,0,645.0,1.0,1.0,16.45
2,118,14,875.0,2.0,1.0,57.0
0,990,13,1334.0,2.0,1.0,67.0
0,552,13,1140.0,2.0,1.0,32.92
1,1039,13,1115.0,2.0,2.0,50.0
2,114,17,1200.0,5.0,2.0,200.0
1,976,16,1776.0,3.0,1.0,190.0
1,1153,16,2072.0,4.0,2.0,160.0
2,731,17,1600.0,3.0,2.0,170.0
2,743,24,1200.0,4.0,2.0,115.0
1,690,13,920.0,2.0,3.0,39.0
1,304,13,778.0,2.0,0.0,25.29
2,851,19,1310.0,3.0,3.0,95.0
1,417,16,1631.0,3.0,2.0,80.0
1,664,0,525.0,1.0,1.0,27.5
0,589,16,1395.0,3.0,3.0,82.0
1,374,16,2000.0,3.0,2.0,105.0
1,522,13,1232.0,2.0,1.0,66.0
1,1233,13,1075.0,2.0,1.0,55.0
1,478,13,1205.0,2.0,2.0,70.0
2,835,19,1200.0,4.0,2.0,165.0
1,986,18,2340.0,5.0,1.0,129.0
1,999,16,1179.0,2.0,1.0,55.0
1,703,13,1013.0,2.0,1.0,51.0
1,1179,13,1160.0,2.0,2.0,40.6
2,1161,28,1559.6266939129125,6.0,2.0,290.0
1,72,13,1200.0,2.0,2.0,62.5
2,886,26,1200.0,5.0,0.0,80.0
1,1179,16,1255.0,2.0,3.0,50.19
0,1006,16,1100.0,2.0,1.0,145.0
0,1028,13,1069.0,2.0,1.0,55.0
2,736,17,1200.0,3.0,2.0,99.0
1,722,0,1400.0,1.0,1.0,285.0
1,799,13,1065.0,2.0,2.0,55.0
0,745,13,1395.0,2.0,0.0,75.0
0,514,16,1725.0,2.0,1.0,165.0
0,344,13,1007.0,2.0,2.0,43.0
0,688,16,1436.0,2.0,2.0,55.0
1,113,23,4250.0,6.0,3.0,150.0
1,513,16,1645.0,3.0,2.0,117.0
2,688,14,1200.0,2.0,0.0,58.0
1,837,13,940.0,2.0,1.0,43.61
0,626,24,4300.0,6.0,2.0,175.0
1,513,16,2850.0,5.0,3.0,343.0
0,563,16,1740.0,3.0,2.0,191.0
1,506,13,1194.0,2.0,2.0,47.0
1,1022,16,3761.0,3.0,2.0,650.0
1,382,16,1829.0,3.0,2.0,125.0
2,1252,19,1800.0,4.0,3.0,178.0
1,155,13,1000.0,2.0,1.0,60.0
0,1205,17,5720.0,3.0,0.0,350.0
2,1217,22,800.0,4.0,2.0,98.0
1,632,13,675.0,1.0,1.0,15.0
1,513,13,1390.0,2.0,2.0,95.0
1,745,16,1500.0,3.0,2.0,104.0
1,1222,16,2047.0,3.0,2.0,136.0
1,584,13,1202.0,2.0,1.0,79.0
1,701,13,1012.0,2.0,1.0,59.0
1,484,16,2132.0,3.0,3.0,80.0
2,972,19,1350.0,4.0,3.0,340.0
1,1252,0,605.0,1.0,1.0,40.0
1,509,13,1331.0,2.0,1.0,88.0
2,803,14,1200.0,2.0,0.0,69.0
0,725,13,1150.0,2.0,0.0,250.0
2,1025,14,1200.0,2.0,1.0,136.0
0,116,14,1800.0,2.0,0.0,300.0
2,653,17,600.0,2.0,1.0,50.0
1,99,16,1280.0,2.0,2.0,49.0
1,188,13,1007.0,2.0,1.0,62.0
1,1148,16,1370.0,2.0,1.0,61.0
1,643,13,925.0,2.0,2.0,35.0
1,1138,13,1500.0,2.0,0.0,75.0
0,152,0,450.0,1.0,1.0,12.5
0,924,19,1200.0,4.0,1.0,140.0
1,522,13,1341.0,2.0,1.0,95.0
1,41,16,1350.0,2.0,2.0,47.25
1,1168,13,992.0,2.0,1.0,60.0
1,1179,13,1163.0,2.0,2.0,68.0
1,1039,13,1229.0,2.0,2.0,70.0
2,471,14,600.0,2.0,2.0,39.0
1,419,13,1219.0,2.0,1.0,61.26
1,972,16,1525.0,2.0,2.0,99.13
1,670,13,1147.0,2.0,1.0,60.0
1,98,16,1412.0,2.0,3.0,88.0
2,832,30,1200.0,9.0,3.0,215.0
1,1039,13,1044.0,2.0,1.0,34.77
1,848,13,1190.0,2.0,2.0,63.0
1,844,16,1240.0,2.0,2.0,65.0
1,606,16,1352.0,3.0,1.0,65.0
0,148,13,1100.0,2.0,2.0,55.0
1,1179,16,1330.0,2.0,2.0,39.9
1,959,16,1700.0,3.0,2.0,111.0
1,417,13,1355.0,2.0,1.0,67.0
1,990,13,1200.0,2.0,1.0,46.0
1,688,0,400.0,2.0,1.0,25.0
0,1039,13,1342.0,2.0,1.5843757375501535,70.0
1,232,16,1615.0,3.0,2.0,50.87
1,1229,13,1340.0,2.0,1.0,65.0
1,587,13,1200.0,2.0,1.0,54.0
0,1267,1,400.0,1.0,0.0,55.0
1,365,13,1080.0,2.0,1.0,52.0
1,459,13,1600.0,2.0,1.0,31.0
1,417,13,1200.0,2.0,0.0,34.0
2,522,17,2700.0,3.0,2.0,150.0
0,263,17,1780.0,3.0,0.0,110.0
0,114,16,1605.0,3.0,2.0,65.0
1,1176,18,7200.0,5.0,2.0,1584.0
2,388,17,646.0,2.0,1.0,65.0
1,653,13,1200.0,2.0,2.0,80.0
2,803,14,900.0,2.0,0.0,49.0
0,1038,17,1830.0,3.0,1.0,88.0
2,1236,22,690.0,4.0,1.0,83.0
0,1106,0,650.0,1.0,3.0,500.0
2,768,22,1800.0,4.0,1.0,68.0
0,304,16,715.0,2.0,0.0,32.0
1,304,16,1230.0,2.0,2.0,31.37
1,1179,13,1065.0,2.0,1.0,42.59
2,40,28,1350.0,8.0,2.0,185.0
2,1102,17,1080.0,3.0,2.0,149.0
0,622,16,900.0,2.0,0.0,65.0
1,373,13,946.0,2.0,2.0,45.0
1,739,0,1500.0,1.0,0.0,60.0
1,1039,16,1711.0,3.0,1.0,110.0
2,154,19,1200.0,3.0,2.0,160.0
1,304,13,950.0,2.0,1.0,25.65
1,722,16,1656.0,3.0,2.0,80.0
1,1179,13,1075.0,2.0,1.0,46.76
1,509,16,1752.12,3.0,2.0,133.0
2,513,28,6000.0,8.0,0.0,220.0
1,679,16,1540.0,3.0,3.0,85.0
2,67,19,600.0,4.0,3.0,125.0
1,737,0,665.0,1.0,2.0,32.0
1,1049,16,1665.0,3.0,1.5843757375501535,110.0
1,422,13,1145.0,2.0,1.0,54.0
1,1252,13,1185.0,2.0,2.0,41.0
2,40,17,1200.0,3.0,1.0,190.0
0,799,16,1693.0,3.0,2.0,125.0
1,400,16,2456.0,3.0,3.0,220.0
1,976,16,2559.0,3.0,2.0,403.0
1,1179,13,1155.0,2.0,1.0,40.6
1,377,16,1610.0,2.0,2.0,64.4
2,1252,17,1200.0,3.0,2.0,56.58
2,128,14,1530.0,2.0,1.0,185.0
0,415,16,1709.0,3.0,1.0,80.0
2,114,19,600.0,4.0,0.0,60.0
2,277,28,2700.0,8.0,1.5843757375501535,290.0
2,1113,1,840.0,1.0,1.0,150.0
1,466,16,1400.0,2.0,1.0,50.0
1,626,13,1200.0,2.0,1.0,42.0
1,592,16,1439.0,3.0,1.0,57.23
1,670,13,1375.0,2.0,2.0,72.0
2,175,22,2990.0,5.0,3.0,416.0
1,1222,16,1200.0,2.0,1.0,75.0
0,1261,13,1315.0,2.0,3.0,75.0
2,404,14,1500.0,2.0,0.0,40.0
0,1261,24,3600.0,6.0,1.0,200.0
1,1222,13,1178.0,2.0,3.0,82.0
1,216,16,1430.0,3.0,2.0,59.0
1,773,16,1400.0,2.0,2.0,65.8
1,1148,13,1093.0,2.0,2.0,72.0
1,534,13,1200.0,2.0,1.0,45.0
2,772,22,5000.0,6.0,1.0,360.0
0,27,16,1200.0,2.0,0.0,130.0
0,1252,16,2210.0,3.0,2.0,156.0
1,1179,13,1150.0,2.0,2.0,70.0
1,1079,16,1435.0,2.0,1.0,60.0
2,813,19,600.0,3.0,1.5843757375501535,100.0
1,1252,13,1173.0,2.0,1.0,78.2
1,1148,13,1140.0,2.0,1.0,39.0
1,585,16,1717.0,3.0,3.0,120.0
1,783,13,1325.0,2.0,1.5843757375501535,65.0
0,530,16,1370.0,3.0,2.0,67.0
1,422,13,1025.0,2.0,1.0,90.0
1,391,16,1409.0,2.0,3.0,62.0
1,236,13,1200.0,2.0,1.0,52.0
1,1148,13,1200.0,2.0,1.0,53.5
1,1252,16,1740.0,4.0,3.0,130.0
1,522,13,1232.0,2.0,1.0,88.0
2,304,14,1200.0,2.0,1.0,36.0
1,1252,18,5924.0,4.0,3.0,625.0
1,1203,13,1250.0,2.0,1.0,50.0
0,831,13,1475.0,2.0,2.0,171.0
1,269,18,2100.0,4.0,2.0,85.0
1,62,0,552.0,1.0,1.0,23.5
1,1179,16,1065.0,2.0,2.0,42.59
2,518,17,1000.0,3.0,1.0,130.0
2,747,14,1225.0,2.0,0.0,65.0
0,511,0,650.0,1.0,0.0,16.0
1,907,13,1067.0,2.0,2.0,52.0
1,1038,16,1364.0,2.0,2.0,56.0
1,1143,16,1750.0,3.0,3.0,75.0
1,216,13,1240.0,2.0,1.0,71.0
2,549,14,1200.0,2.0,0.0,75.0
1,637,16,1540.0,3.0,1.5843757375501535,75.0
1,1045,16,1504.0,2.0,2.0,102.0
1,882,13,1116.0,2.0,1.0,49.8
1,522,16,2365.0,4.0,2.0,175.0
0,1041,13,1308.0,2.0,2.0,37.0
0,1222,13,864.0,2.0,0.0,45.0
2,1216,22,1200.0,5.0,1.0,139.0
1,542,16,1069.0,2.0,1.5843757375501535,38.0
1,513,13,1333.0,2.0,1.0,100.0
1,310,18,1800.0,4.0,1.0,145.0
2,365,19,6136.0,4.0,1.5843757375501535,550.0
1,1148,16,1698.0,3.0,2.0,107.0
1,575,16,1275.0,2.0,2.0,43.6
1,972,13,1060.0,2.0,1.0,48.0
1,518,13,1160.0,2.0,1.0,49.0
1,1039,16,1484.0,2.0,1.5843757375501535,65.0
2,536,17,675.0,3.0,1.0,70.0
2,169,17,1200.0,5.0,1.5843757375501535,325.0
1,522,13,1310.0,2.0,1.0,66.0
2,1222,24,1806.0,6.0,1.0,370.0
1,1064,18,3000.0,4.0,1.5843757375501535,240.0
1,1190,16,2145.0,3.0,2.0,165.0
1,799,16,1693.0,3.0,1.0,125.0
1,606,16,1230.0,3.0,3.0,60.0
2,365,17,1200.0,3.0,1.0,145.0
0,271,16,1310.0,2.0,1.0,37.83
1,1163,13,1150.0,2.0,1.0,60.0
1,832,16,1385.0,2.0,2.0,66.5
1,1168,13,1066.0,2.0,2.0,52.5
1,1148,16,2293.0,3.0,2.0,80.26
2,1165,17,720.0,3.0,1.0,81.0
2,35,16,1625.0,3.0,3.0,92.0
1,1242,13,1246.0,2.0,1.0,67.4
2,1222,19,2100.0,6.0,1.0,252.0
1,1298,18,2400.0,4.0,3.0,250.0
2,972,24,3900.0,6.0,1.5843757375501535,195.0
1,72,13,1000.0,2.0,1.0,70.65
1,854,13,907.0,2.0,2.0,38.0
2,1176,19,3500.0,4.0,0.0,138.0
1,1190,16,1395.0,2.0,3.0,79.0
1,729,13,1180.0,2.0,2.0,50.0
2,208,22,1903.0,6.0,2.0,140.0
1,417,13,1175.0,2.0,1.0,47.0
1,344,13,1272.0,2.0,2.0,51.5
1,527,16,1490.0,2.0,1.0,92.0
1,1267,13,1144.0,2.0,2.0,67.0
2,127,19,2400.0,5.0,1.5843757375501535,140.0
1,535,13,1143.0,2.0,1.0,53.0
